id,member_id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,bad_loan
504855,650238,4000, 36 months,16.45,141.51,3,RENT,19968,not verified,AZ,5.29,0,1,0,2630,93.9,3,0
504671,649935,5000, 36 months,14.96,173.24,6,RENT,28800,not verified,NY,17.88,0,1,0,6924,84.4,11,0
504845,650215,12000, 36 months,13.48,407.09,1,MORTGAGE,80000,not verified,CA,11.87,1,2,0,12611,33.2,32,0
504200,649104,3300, 36 months,13.85,112.55,2,RENT,19000,verified,NY,13.71,0,0,0,986,22.4,12,0
504347,649372,4000, 36 months,11.36,131.65,1,RENT,22800,not verified,AZ,10.95,0,0,0,3523,33.6,15,0
500101,642180,2400, 36 months,11.36,78.99,3,OWN,63500,not verified,TX,11.6,0,0,0,11358,17.3,30,0
503970,648737,12000, 36 months,11.36,394.94,5,RENT,30000,not verified,TX,10.32,0,0,0,13986,57.3,18,0
501474,644533,4800, 36 months,7.14,148.51,10,MORTGAGE,100000,not verified,IL,13.21,0,2,0,4664,5.9,31,0
504778,650104,6725, 36 months,10.62,218.97,0,OWN,50400,not verified,TX,12.48,0,2,0,3703,31.6,10,0
504546,649713,10000, 36 months,14.22,342.85,7,RENT,48000,not verified,VA,19.32,0,0,0,16335,80.5,21,0
504750,650060,18000, 36 months,13.11,607.41,9,RENT,90000,not verified,MA,23.73,0,0,0,68988,81.8,11,0
504684,649953,17600, 36 months,10.62,573.05,1,RENT,70000,VERIFIED - income,CA,18.65,0,0,0,21596,40.4,14,0
504731,649995,7000, 36 months,7.14,216.58,,MORTGAGE,61000,VERIFIED - income,PA,22.58,0,3,0,24035,36.7,25,1
497886,638362,12000, 36 months,13.48,407.09,10,MORTGAGE,80000,VERIFIED - income,FL,19.95,0,0,1,15535,53.4,27,0
504692,649964,9000, 36 months,7.88,281.53,3,MORTGAGE,106000,VERIFIED - income,GA,5.13,1,2,0,67000,34.8,23,0
504618,649825,3000, 36 months,10.25,97.16,3,RENT,121000,VERIFIED - income,CA,0,1,1,0,0,0,20,0
503985,648768,15000, 36 months,10.25,485.78,5,RENT,64000,not verified,OK,16.16,0,2,0,11844,22.6,24,0
504613,649813,22250, 36 months,14.59,766.85,10,RENT,49000,VERIFIED - income,PA,12.61,0,0,0,22028,78.1,11,0
504611,649814,8000, 36 months,12.73,268.53,,RENT,648000,not verified,IL,1.37,0,0,0,125,41.7,17,0
504602,649797,15000, 36 months,13.85,511.56,7,RENT,60000,VERIFIED - income,FL,7.78,1,0,0,16349,71.1,9,0
504594,649786,12000, 36 months,10.99,392.83,2,RENT,40000,not verified,WI,10.89,0,1,1,11382,59.9,10,0
504434,649519,3200, 36 months,14.59,110.29,2,RENT,90000,VERIFIED - income,TX,24.87,0,3,0,1431,65,31,0
494288,632748,5600, 36 months,13.48,189.98,,RENT,11688,not verified,MT,0,0,0,0,0,0,11,0
504580,649757,12000, 36 months,13.48,407.09,6,RENT,25200,VERIFIED - income,CA,4.32,0,1,0,1395,87.2,8,1
504550,649718,15000, 36 months,12.73,503.5,0,MORTGAGE,70000,VERIFIED - income,MA,3.1,0,0,0,14573,81.4,12,0
504576,649617,5000, 36 months,7.51,155.55,2,RENT,41000,not verified,CA,5.97,1,0,0,499,4.8,10,0
504561,649734,9000, 36 months,10.25,291.47,3,MORTGAGE,59000,verified,FL,12.61,0,2,0,33822,79,19,0
504506,649644,11500, 36 months,15.7,402.63,10,MORTGAGE,39672,not verified,FL,22.57,0,3,0,24998,58.4,31,0
504551,649719,11000, 36 months,13.11,371.2,4,RENT,50985,not verified,NJ,16.19,0,1,0,3621,34.8,13,0
504066,648900,14000, 36 months,7.88,437.93,2,RENT,64000,not verified,TX,9.38,0,0,0,13719,43,19,0
503073,647309,2575, 36 months,6.76,79.24,3,RENT,82500,not verified,MA,4.8,0,2,0,4678,21.7,29,0
504483,649603,15000, 36 months,9.88,483.16,4,MORTGAGE,60000,not verified,IL,12.62,1,1,0,13459,71.6,17,0
504489,649610,14500, 36 months,9.88,467.06,,MORTGAGE,28800,not verified,PA,2.79,0,3,1,2387,11.8,20,0
504486,649606,5500, 36 months,10.25,178.12,6,MORTGAGE,67440,not verified,WV,22.57,0,0,0,19260,67.1,36,0
497118,637218,13000, 36 months,7.88,406.65,6,OWN,18000,not verified,NY,9,0,0,0,1882,5.6,25,0
504438,649524,10800, 36 months,14.96,374.19,2,RENT,39000,verified,MD,8.89,1,0,0,768,54.9,7,0
504291,649287,12000, 36 months,7.88,375.37,10,MORTGAGE,215000,not verified,CA,4.02,0,0,0,12763,28.9,19,0
504408,649474,2500, 36 months,7.51,77.78,0,RENT,35000,verified,MD,12.03,0,1,0,0,0,8,0
504393,649451,11000, 36 months,7.14,340.34,3,MORTGAGE,126000,not verified,MI,4.95,0,2,0,10636,14.4,23,0
504365,649407,15000, 36 months,10.62,488.4,3,MORTGAGE,30000,not verified,MI,9.96,0,0,0,15076,26.9,22,0
504366,649408,25000, 36 months,12.73,839.16,10,MORTGAGE,60000,VERIFIED - income,IL,11.52,0,1,1,23803,37,35,0
502334,645950,14000, 36 months,7.88,437.93,1,RENT,43738,VERIFIED - income,NY,0.27,0,1,0,0,0,11,0
458871,571550,12000, 36 months,14.96,415.76,2,RENT,40310,not verified,FL,10.63,0,0,0,13313,46.4,9,1
504323,649344,14000, 36 months,7.88,437.93,2,OWN,68000,not verified,TX,24.37,0,1,0,19712,44.5,22,0
504302,649307,25000, 36 months,15.7,875.27,2,RENT,130000,not verified,CA,10.86,0,0,0,11258,67.4,39,0
504097,648952,20000, 36 months,11.36,658.23,5,MORTGAGE,100000,VERIFIED - income,MN,8.12,0,0,0,661,4.3,19,0
504254,649186,5000, 36 months,7.88,156.41,1,RENT,45000,not verified,OH,4.16,0,4,0,5917,9.4,19,0
504233,649156,21000, 36 months,10.62,683.76,1,MORTGAGE,130000,VERIFIED - income,NH,19.93,0,1,0,75330,37.7,41,0
504238,649164,10000, 36 months,12.73,335.67,5,RENT,31200,not verified,WA,20.69,0,1,0,10670,62.8,15,0
502552,646316,24000, 36 months,14.96,831.52,3,RENT,72000,not verified,IL,22.42,0,1,0,16720,72.4,23,0
504228,643971,2400, 36 months,6.39,73.45,7,MORTGAGE,28560,not verified,FL,0.21,0,0,0,123,7.7,19,0
504214,649127,1600, 36 months,9.88,51.54,1,RENT,18000,not verified,PA,3.07,0,1,0,1220,61,6,1
504208,649115,8000, 36 months,13.85,272.84,5,MORTGAGE,55000,not verified,MN,18.02,0,0,1,12144,91.3,24,0
504203,649110,20000, 36 months,10.62,651.2,3,RENT,66000,not verified,CA,15.85,0,1,0,10654,30.8,23,0
504096,648951,21000, 36 months,11.36,691.14,2,RENT,63000,VERIFIED - income,CO,16.13,0,2,0,13368,41.3,30,0
504189,649091,6000, 36 months,11.36,197.47,1,MORTGAGE,79500,not verified,VA,22.05,0,2,0,33384,49.5,26,0
504177,649072,25000, 36 months,13.85,852.6,9,MORTGAGE,275000,not verified,TX,6.9,0,1,0,46806,35.2,60,0
504140,649017,10000, 36 months,7.14,309.4,4,RENT,71500,VERIFIED - income,NY,3.98,0,0,0,3760,13,11,0
504146,649022,5000, 36 months,15.33,174.15,3,MORTGAGE,19200,VERIFIED - income,FL,8.81,0,0,0,5528,52.6,8,1
503299,647711,1200, 36 months,12.73,40.28,,RENT,4200,not verified,VA,4.29,1,0,0,63,7.9,5,0
504111,648972,8000, 36 months,11.36,263.29,10,RENT,25000,not verified,FL,5.52,0,1,0,4634,57.9,6,0
504095,648944,10000, 36 months,14.59,344.65,,RENT,60000,not verified,CA,7.78,0,0,0,8619,62,9,0
504078,648925,16000, 36 months,16.45,566.04,6,MORTGAGE,100000,verified,OH,11.12,0,2,0,33153,48.9,53,0
486902,620593,10000, 36 months,7.51,311.1,4,RENT,58608,VERIFIED - income,WA,0.94,0,0,0,1562,6.5,24,0
503922,648659,3500, 36 months,14.22,120,3,RENT,30000,not verified,PA,15.36,0,3,1,948,72.9,8,1
503454,647959,6000, 36 months,10.62,195.36,2,RENT,28800,not verified,TX,6.38,0,0,0,7092,44.9,10,1
504043,648847,8000, 36 months,13.11,269.96,8,RENT,51000,VERIFIED - income,CA,3.36,0,0,0,4732,41.5,8,0
502320,645916,7000, 36 months,9.88,225.48,0,RENT,53000,VERIFIED - income,MO,18.72,0,1,0,264,4.8,9,0
504016,648811,10475, 36 months,7.88,327.66,10,MORTGAGE,53360,not verified,TX,19.93,0,0,0,395,19.7,21,0
504001,648790,7000, 36 months,7.88,218.97,4,MORTGAGE,66000,VERIFIED - income,CA,3.33,0,1,0,3755,19.3,14,0
503982,648758,8400, 36 months,7.51,261.32,1,MORTGAGE,84000,VERIFIED - income,OK,8.36,0,1,0,821,1.8,15,0
503966,648730,7000, 36 months,15.7,245.08,3,RENT,47500,VERIFIED - income,NV,10.64,0,1,0,6254,37.9,36,1
486846,620516,9000, 36 months,13.85,306.94,3,RENT,133000,verified,MD,19.23,0,0,0,19130,97.6,29,0
503941,648689,7750, 36 months,14.22,265.71,2,RENT,32000,not verified,NY,24.83,0,1,0,8057,68.9,24,0
503934,648681,7000, 36 months,14.96,242.53,2,RENT,60000,not verified,MA,2.58,0,1,0,3971,68.5,11,0
503852,648541,4800, 36 months,14.59,165.44,1,MORTGAGE,60000,not verified,PA,17.82,0,3,0,4542,52.2,36,0
503891,648610,3000, 36 months,12.73,100.7,2,RENT,38688,VERIFIED - income,WI,2.67,0,3,0,0,7.43,19,0
503885,648603,5950, 36 months,12.73,199.72,3,RENT,612000,VERIFIED - income,AZ,1.66,0,1,0,16508,47.2,37,0
492091,629192,10000, 36 months,14.59,344.65,9,RENT,22000,verified,CA,9.44,0,1,1,5616,42.9,19,0
503822,648493,13600, 36 months,9.88,438.07,3,RENT,78625,not verified,OH,21.31,0,1,0,224,1.2,34,0
501812,645113,5000, 36 months,7.14,154.7,3,MORTGAGE,77000,verified,PA,2.34,0,1,0,8390,46.6,28,0
503878,648587,7800, 36 months,9.88,251.25,10,MORTGAGE,33000,verified,GA,13.67,0,3,0,1763,7.6,41,0
503843,648529,10000, 36 months,9.88,322.11,2,RENT,33600,not verified,CT,4.04,0,1,0,4875,44.3,24,0
503844,648524,25000, 36 months,13.48,848.11,4,MORTGAGE,155796,VERIFIED - income,NJ,17.31,0,0,0,76832,94.4,15,0
503818,648490,7300, 36 months,10.25,236.41,7,RENT,115000,VERIFIED - income,CA,9.23,0,0,0,14499,94.8,14,0
502970,647126,5600, 36 months,13.85,190.99,0,RENT,52000,not verified,NY,6.21,0,1,0,4149,38.1,14,0
503757,648412,3500, 36 months,7.51,108.89,6,MORTGAGE,42000,not verified,NJ,19.37,0,0,0,1452,11.5,18,0
503724,648372,21500, 36 months,15.33,748.81,5,RENT,116000,VERIFIED - income,CA,11.82,0,1,0,19412,88.6,18,0
503727,648377,5000, 36 months,14.96,173.24,1,MORTGAGE,87000,not verified,TX,12.94,0,3,1,6297,38.4,19,0
503704,648347,10000, 36 months,10.62,325.6,7,MORTGAGE,40000,not verified,PA,17.97,0,2,0,15659,89.5,21,1
503295,647697,17000, 36 months,14.96,588.99,10,RENT,60000,not verified,MO,13.82,0,2,0,20826,76.6,15,0
503672,648311,15000, 36 months,10.62,488.4,7,RENT,53000,verified,MD,24.07,0,2,1,1617,11,14,0
491443,627984,7000, 36 months,9.88,225.48,1,RENT,190000,not verified,NY,4.49,0,0,0,20832,49.4,17,0
503656,648279,3000, 36 months,9.88,96.64,8,RENT,50000,not verified,CA,13.49,1,1,0,3619,51,11,0
502908,646961,19200, 36 months,10.99,628.52,10,RENT,77000,VERIFIED - income,NM,19.23,0,1,0,12179,51.8,28,1
503642,648261,2000, 36 months,9.88,64.43,10,MORTGAGE,45000,not verified,OH,22.53,0,0,0,7203,92.3,22,0
503622,648232,14400, 36 months,10.62,468.86,0,RENT,36000,not verified,VA,12,0,1,0,14185,31.2,8,0
502624,646474,14000, 36 months,15.7,490.16,10,RENT,42000,not verified,NY,0.78,0,2,0,11304,66.9,25,0
503621,648231,15000, 36 months,14.96,519.7,0,MORTGAGE,75000,not verified,CT,8.52,0,1,1,9919,64.4,24,1
503595,648201,25000, 36 months,10.25,809.62,10,RENT,60000,not verified,NJ,4.82,0,0,0,9761,16.2,17,0
503561,648155,4500, 36 months,14.59,155.1,3,RENT,41000,not verified,NY,20.31,0,1,0,2296,49.9,17,0
503502,648048,10000, 36 months,13.48,339.25,,RENT,24000,not verified,AZ,1.3,0,4,0,0,0,4,1
503423,647906,2000, 36 months,13.48,67.85,10,RENT,59000,verified,CA,13.24,0,0,0,3533,72.1,13,0
503412,647889,4000, 36 months,10.25,129.54,6,RENT,34400,VERIFIED - income,FL,16.26,0,0,0,1388,22,6,0
503262,647644,20000, 36 months,14.96,692.93,3,RENT,100000,not verified,NY,4.69,0,1,0,5236,66.3,30,0
503397,647872,2500, 36 months,15.7,87.53,2,RENT,20000,verified,AZ,22.08,1,0,0,516,64.5,10,0
503335,647759,15000, 36 months,11.36,493.67,5,MORTGAGE,98000,verified,CA,13.74,0,0,0,7045,52.6,18,0
503393,647867,6150, 36 months,7.88,192.38,10,MORTGAGE,78000,not verified,TX,8.25,0,0,0,1380,1.7,49,0
503395,647869,18000, 36 months,13.48,610.64,10,RENT,36720,verified,NY,15.23,0,0,1,14299,49.3,37,1
503367,647818,15000, 36 months,10.25,485.78,4,OWN,58000,not verified,WY,11.28,0,0,0,5715,10.5,11,0
503303,647716,8500, 36 months,10.62,276.76,1,RENT,29760,not verified,AL,20.93,1,0,0,3468,69.4,21,0
503298,647710,17500, 36 months,14.22,599.98,2,RENT,36000,verified,IL,17.4,0,0,0,18105,53.6,20,0
503286,647683,18000, 36 months,10.99,589.24,10,MORTGAGE,200000,VERIFIED - income,NJ,13.29,2,0,0,2080,32,55,0
500824,643421,10000, 36 months,7.14,309.4,5,RENT,118000,VERIFIED - income,CA,10.73,0,0,0,49836,8.5,15,0
503239,647602,3000, 36 months,10.25,97.16,2,RENT,40000,VERIFIED - income,CA,17.67,0,2,0,3043,40,13,0
503222,647561,18000, 36 months,17.19,643.44,2,RENT,59000,VERIFIED - income,CO,12.69,0,1,0,14308,25.5,43,0
501451,644490,8950, 36 months,10.99,292.98,6,MORTGAGE,63000,not verified,CA,14.91,0,0,1,10828,57.6,20,0
503199,647511,6000, 36 months,13.48,203.55,8,RENT,48000,verified,MO,3.02,0,0,0,5920,45.2,15,0
500302,642500,25000, 36 months,19.79,926.37,10,MORTGAGE,123000,VERIFIED - income,MI,22.58,0,0,0,57494,72.6,40,1
502518,646268,14000, 36 months,13.11,472.43,10,MORTGAGE,100000,not verified,MI,11.92,0,1,0,22505,61.8,51,0
503186,621400,1600, 36 months,10.25,51.82,10,MORTGAGE,91384.08,verified,GA,21.89,0,0,0,16159,51,36,0
503158,647442,4500, 36 months,14.22,154.28,5,RENT,60000,verified,CT,11.7,0,2,0,1681,64.7,25,0
503164,647448,3000, 36 months,6.76,92.31,4,MORTGAGE,60000,not verified,GA,23.86,0,0,0,1740,14.7,24,0
503157,647441,10000, 36 months,13.11,337.45,1,RENT,49571,verified,FL,9.63,3,0,0,0,0,9,0
501747,645019,7500, 36 months,10.25,242.89,5,MORTGAGE,57000,not verified,UT,15.47,0,3,0,9258,26.7,37,0
503148,647428,7000, 36 months,10.62,227.92,5,MORTGAGE,43000,not verified,FL,10.58,0,0,0,6011,52.7,12,0
502514,620938,5500, 36 months,17.56,197.63,0,RENT,14400,not verified,TX,7.33,0,1,0,1547,91,4,0
503057,647273,16750, 36 months,13.11,565.23,8,RENT,50496,not verified,FL,24.33,0,1,0,11395,54.8,17,0
502701,646602,3000, 36 months,13.85,102.32,10,MORTGAGE,63755,not verified,CA,9.35,1,0,0,3042,21.3,27,0
501425,644463,4750, 36 months,13.85,162,1,RENT,15600,not verified,CA,15.31,0,1,0,3146,89.9,7,0
503079,647317,6725, 36 months,16.45,237.92,4,RENT,50760,VERIFIED - income,CA,5.86,1,2,0,1699,73.9,6,0
493942,632168,6100, 36 months,10.25,197.55,1,MORTGAGE,68000,not verified,UT,22.71,0,3,0,19689,53.9,42,0
503030,647233,14000, 36 months,13.85,477.46,3,MORTGAGE,69582,not verified,TX,9.61,0,3,0,294,14.7,19,1
503034,647240,5000, 36 months,10.99,163.68,3,MORTGAGE,96000,not verified,IL,19.68,0,2,1,12352,41.9,37,0
503032,647238,1000, 36 months,10.99,32.74,3,RENT,36000,not verified,WA,5.77,0,0,0,3401,89.5,10,0
503021,647224,1500, 36 months,7.88,46.93,9,RENT,35000,not verified,MA,11.69,0,0,0,3162,22.4,27,0
502802,646817,2000, 36 months,10.99,65.48,10,RENT,35040,not verified,NJ,7.84,0,0,0,5,0.2,23,0
503016,647216,15000, 36 months,13.48,508.87,4,MORTGAGE,96000,not verified,CA,14.97,0,2,0,7157,79.5,19,0
502992,647179,20000, 36 months,10.62,651.2,4,RENT,105000,verified,TX,19.2,0,0,0,18377,29.3,39,0
502960,647114,4000, 36 months,13.11,134.98,10,OWN,35000,not verified,VA,18.34,0,0,0,1273,90.9,27,0
502949,647044,25000, 36 months,10.99,818.38,10,MORTGAGE,77533.82,VERIFIED - income,CA,8.22,0,1,0,20001,24.4,40,0
502453,646158,10000, 36 months,7.14,309.4,5,RENT,60000,not verified,TX,12.16,0,0,0,4874,16.2,26,0
502336,645951,4000, 36 months,10.99,130.95,10,MORTGAGE,130000,verified,CA,24.67,0,0,0,15865,35.2,30,0
502540,646294,7500, 36 months,15.33,261.22,2,RENT,28128,not verified,CO,9.3,0,0,0,7570,97.1,18,1
501377,644396,15250, 36 months,7.88,477.03,3,MORTGAGE,52000,VERIFIED - income,AK,22.38,0,0,0,2601,27.4,25,0
502728,646695,10000, 36 months,14.22,342.85,3,RENT,61500,VERIFIED - income,VA,22.1,1,0,0,10485,53.8,13,0
502816,646840,3500, 36 months,7.51,108.89,3,RENT,50000,not verified,MA,2.42,0,0,0,3605,37.6,29,0
502793,646788,6000, 36 months,11.36,197.47,0,RENT,32000,not verified,OH,8.93,0,2,0,7029,57.1,10,1
502775,646761,20000, 36 months,13.85,682.08,8,RENT,78000,VERIFIED - income,CA,21.25,0,0,0,26639,66.9,20,0
499845,641752,5000, 36 months,13.11,168.73,9,MORTGAGE,62000,not verified,TX,16.65,0,0,0,33269,98.1,22,0
502770,646754,9600, 36 months,10.62,312.58,9,MORTGAGE,75000,not verified,PA,1.84,1,3,0,1695,5.1,29,0
502525,646276,10000, 36 months,10.62,325.6,4,RENT,53000,not verified,NY,4.12,0,0,0,6523,42.6,16,0
502763,646741,6000, 36 months,7.88,187.69,6,MORTGAGE,62000,not verified,NY,24.72,0,0,0,26313,52.3,52,0
502741,646707,4800, 36 months,7.88,150.15,1,RENT,22000,not verified,NY,16.09,0,0,0,673,6.7,15,0
502712,646667,1500, 36 months,11.36,49.37,2,RENT,57160,not verified,CA,21.86,0,1,0,15853,77.3,16,0
473684,598842,9000, 36 months,14.96,311.82,3,RENT,42600,not verified,NM,4.82,0,0,0,7449,88.7,17,0
502623,646473,5500, 36 months,7.88,172.05,5,RENT,79600,not verified,VA,14.88,0,1,0,13485,43.6,38,0
502299,645887,24250, 36 months,11.36,798.1,1,MORTGAGE,127000,not verified,CA,17.53,0,4,0,18380,55.9,34,0
502690,646579,17000, 36 months,9.88,547.58,2,RENT,175000,not verified,AZ,18.91,0,2,0,1449,4.1,56,0
502663,646540,8000, 36 months,7.51,248.88,2,RENT,63000,VERIFIED - income,NY,5.09,0,0,0,3347,12.9,9,0
502657,646533,4000, 36 months,13.48,135.7,3,MORTGAGE,65000,verified,AL,14.1,0,0,0,14293,88.8,14,0
501560,644686,10000, 36 months,10.99,327.36,10,MORTGAGE,125000,not verified,CA,23.95,0,0,0,8815,24.5,43,0
502625,646476,12000, 36 months,9.88,386.53,4,MORTGAGE,64700,not verified,IL,18.68,0,0,0,28597,70.4,48,0
502605,646398,2500, 36 months,7.14,77.35,2,OWN,23000,not verified,CA,3.76,0,1,0,2175,58.8,7,0
500924,643599,7200, 36 months,14.96,249.46,10,MORTGAGE,30000,not verified,NY,10.08,1,0,0,7995,89.8,5,1
502587,646369,8600, 36 months,13.11,290.21,3,MORTGAGE,112500,not verified,CA,12.22,1,0,0,102259,49,23,0
502595,646377,2000, 36 months,14.96,69.3,4,MORTGAGE,36000,not verified,FL,20.8,0,0,0,1822,56.9,17,0
502598,646381,5000, 36 months,14.59,172.33,1,OWN,27500,VERIFIED - income,NJ,2.53,2,1,0,1089,4,23,0
502586,646368,5000, 36 months,14.22,171.43,4,RENT,65000,not verified,NJ,14.97,0,0,0,6767,80.6,24,1
502584,646361,12000, 36 months,13.48,407.09,3,MORTGAGE,116000,not verified,CA,4.52,1,2,0,831,9.4,26,0
502579,646357,20000, 36 months,10.62,651.2,4,MORTGAGE,50000,VERIFIED - income,UT,4.34,1,0,0,1,0,30,0
502297,645882,4575, 36 months,7.51,142.33,10,MORTGAGE,106000,not verified,CA,17.89,0,3,0,0,0,27,0
501797,645086,9600, 36 months,13.11,323.96,0,RENT,37740,not verified,PA,14.69,0,0,0,3598,55.4,8,0
502564,646334,12000, 36 months,7.51,373.32,9,RENT,92341,not verified,DC,21.33,0,2,0,203,8.4,19,0
502425,646103,5000, 36 months,10.62,162.8,10,MORTGAGE,58000,VERIFIED - income,MI,9.43,2,1,0,2543,15.2,28,0
502549,646307,10000, 36 months,14.59,344.65,5,MORTGAGE,74000,not verified,NJ,22.39,0,1,0,16931,64.6,31,0
502543,646297,5000, 36 months,7.88,156.41,4,RENT,64000,not verified,NY,8.15,0,0,0,5988,72.1,22,0
502532,646283,4800, 36 months,11.36,157.98,5,RENT,48756,verified,WA,13.76,0,0,0,4468,45.6,5,0
496217,635775,6300, 36 months,7.51,195.99,2,MORTGAGE,45996,verified,GA,7.65,0,0,0,0,0,17,0
502506,646248,18000, 36 months,9.88,579.79,5,MORTGAGE,85000,not verified,NJ,1.84,0,2,0,39132,0.4,27,0
501172,644057,18000, 36 months,10.25,582.93,10,MORTGAGE,96384,not verified,NM,24.13,0,4,0,16507,45,38,0
502492,646217,7500, 36 months,10.25,242.89,0,RENT,42000,verified,CA,8,0,0,0,8589,65.1,13,0
502488,646186,6250, 36 months,13.85,213.15,2,RENT,21000,not verified,GA,19.94,1,1,0,1514,21,8,0
502328,645939,8450, 36 months,10.62,275.13,1,RENT,38500,not verified,FL,16.71,0,0,0,8585,93.7,6,0
501416,625480,14000, 36 months,12.73,469.93,0,RENT,60000,VERIFIED - income,OH,22.72,0,1,0,21299,53.5,28,0
502436,646122,6250, 36 months,13.48,212.03,10,RENT,23000,not verified,VA,21.08,0,0,1,13623,91.4,12,0
495741,635060,6000, 36 months,7.51,186.66,3,MORTGAGE,97500,not verified,NH,11.85,0,0,0,6350,24.3,22,0
500156,642271,8000, 36 months,7.51,248.88,10,OWN,55000,not verified,TX,6.11,0,1,0,0,0,30,0
502426,646104,9500, 36 months,14.22,325.7,4,RENT,70000,not verified,MD,19.87,0,0,0,9135,87.8,35,0
502121,645573,6000, 36 months,7.14,185.64,2,MORTGAGE,79800,not verified,CO,10.57,0,0,0,1057,2.4,37,0
498676,638866,7000, 36 months,14.96,242.53,,RENT,20000,not verified,MI,14.82,0,2,0,727,42.8,11,1
502409,646079,6000, 36 months,14.59,206.79,0,MORTGAGE,23920,not verified,FL,18.41,0,1,0,3346,36,22,0
502406,646074,19000, 36 months,11.36,625.32,8,RENT,35000,VERIFIED - income,GA,17.21,0,0,0,19167,83.3,10,0
502405,646072,3000, 36 months,9.88,96.64,2,RENT,58500,verified,TX,0.51,0,1,0,155,15.5,4,0
502013,645434,12000, 36 months,10.99,392.83,6,RENT,75000,not verified,NJ,10.54,0,0,0,7503,21.9,15,0
502105,645555,25000, 36 months,10.99,818.38,2,RENT,100000,VERIFIED - income,CA,13.4,0,1,0,51886,67.3,34,1
502211,645754,5500, 36 months,10.25,178.12,6,MORTGAGE,90000,VERIFIED - income,TX,7.15,0,1,0,7195,39.5,37,0
502340,645957,3000, 36 months,10.99,98.21,9,RENT,50000,verified,WA,10.82,0,0,0,23263,89.1,13,0
502326,645937,18000, 36 months,12.73,604.2,9,RENT,75000,not verified,OH,23.54,0,1,0,12289,58.8,22,0
502314,645905,7000, 36 months,9.88,225.48,3,RENT,31200,verified,CA,15.31,0,1,0,92,1.9,11,0
500730,643256,10000, 36 months,7.14,309.4,10,MORTGAGE,80000,not verified,NJ,15.54,0,3,0,10525,19.2,38,0
502289,645874,13000, 36 months,10.62,423.28,6,RENT,86000,not verified,MA,12.35,0,0,0,9871,45.6,23,0
502275,645841,7000, 36 months,13.85,238.73,3,RENT,58000,VERIFIED - income,MN,17.57,0,0,0,22684,78.2,20,1
502265,645829,14000, 36 months,7.88,437.93,5,RENT,23000,not verified,FL,14.82,0,0,0,683,4.1,10,0
502236,645793,8400, 36 months,14.59,289.51,7,MORTGAGE,60000,not verified,OH,19.04,0,1,0,11320,52.7,20,0
502250,645807,13000, 36 months,7.88,406.65,7,MORTGAGE,40000,verified,PA,17.85,0,1,0,8817,22.7,26,0
502139,645603,4800, 36 months,10.25,155.45,0,RENT,30000,not verified,NY,24.6,0,0,0,5532,62.9,44,0
501804,645097,9000, 36 months,7.14,278.46,9,RENT,60000,not verified,CA,14.74,0,1,0,9715,7.4,35,0
502217,645753,14000, 36 months,10.25,453.39,10,MORTGAGE,98000,not verified,FL,13.06,0,0,0,78344,45.3,26,0
502199,645730,12000, 36 months,13.85,409.25,5,RENT,32000,VERIFIED - income,CO,11.78,0,1,1,6602,85.7,29,0
502197,645726,20000, 36 months,11.36,658.23,2,MORTGAGE,135000,VERIFIED - income,CA,2.08,0,1,0,13650,78,10,0
502191,645719,5000, 36 months,13.85,170.52,2,MORTGAGE,80000,not verified,CO,6.87,0,2,0,1577,22.5,13,0
502170,645692,8000, 36 months,10.99,261.89,10,RENT,37681,not verified,CA,17.36,0,0,0,1913,22.5,10,0
502167,645689,7500, 36 months,13.48,254.44,4,MORTGAGE,32400,not verified,TX,0,0,1,0,0,0,10,0
502006,645426,8000, 36 months,11.36,263.29,3,RENT,45000,not verified,CA,22.93,0,3,0,13146,32,24,1
502120,645570,6000, 36 months,7.14,185.64,5,MORTGAGE,47000,not verified,NV,4.01,0,0,0,637,0.9,37,0
500346,615802,11000, 36 months,10.62,358.16,3,MORTGAGE,69000,VERIFIED - income,NV,0.66,0,0,0,149,0.7,34,0
501647,644864,15000, 36 months,10.62,488.4,10,RENT,87000,not verified,CA,10.83,0,2,0,21012,50.3,20,0
502142,645606,3000, 36 months,13.48,101.78,9,RENT,42224,not verified,CA,15.74,0,0,1,642,80.2,6,0
502144,645610,1500, 36 months,10.25,48.58,3,RENT,45000,not verified,CO,0.94,0,2,0,15506,76.4,12,0
502149,645667,5000, 36 months,14.96,173.24,8,RENT,92000,not verified,CA,9.89,0,2,0,3567,64.9,10,0
